bldgno1,bldgno1_low,bldgno1_high,street_name1,street_suffix1,bldgno2,bldgno2_low,bldgno2_high,street_name2,street_suffix2,bldgno3,bldgno3_low,bldgno3_high,street_name3,street_suffix3,boro_code,zip,bbl
295,295,"",SCHAFFER,ST,,,,,,,,,,,3,11237,
295,295,"",THROOP,AVE,,,,,,,,,,,3,11206,
295,295,"",TROUTMAN,ST,,,,,,,,,,,3,11237,
295,295,"",W 11TH,ST,,,,,,,,,,,1,10014,
295,295,"",W 150TH,ST,,,,,,,,,,,1,10039,
295,295,"",WASHINGTON,AVE,,,,,,,,,,,3,11205,
295 TO 299,295,299,BERGEN,ST,93,93,"",3RD,AVE,,,,,,3,11217,
295 TO 299,295,299,BERGEN,ST,,,,,,,,,,,3,11217,
295 TO 301,295,301,3RD,ST,,,,,,,,,,,3,11215,
295 TO 301,295,301,OCEAN,AVE,,,,,,,,,,,3,11225,
295 TO 303,295,303,CLINTON,AVE,,,,,,,,,,,3,11205,
2950,2950,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2950,2950,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2950 TO 2954,2950,2954,E 196TH,ST,2056,2056,"",SAINT PAUL,AVE,,,,,,2,10461,
2951,2951,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2951 TO 2959,2951,2959,GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2952,2952,"",FENTON,AVE,,,,,,,,,,,2,10469,
2952 TO 2954,2952,2954,MARION,AVE,351,351,"",BEDFORD PARK,BLVD,351,351,"",,,2,10458,
2952 TO 2954,2952,2954,MARION,AVE,351,351,"",BEDFORD PARK,BLVD,,,,,,2,10458,
2952 TO 2954,2952,2954,MARION,AVE,,,,,,,,,,,2,10458,
2953 TO 2957,2953,2957,DECATUR,AVE,,,,,,,,,,,2,10458,
2954,2954,"",BRIGHTON 12TH,ST,,,,,,,,,,,3,11235,
2954,2954,"",E 196TH,ST,,,,,,,,,,,2,10461,
2954,2954,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2955,2955,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2955,2955,"",E 196TH,ST,,,,,,,,,,,2,10461,
2955 TO 2963,2955,2963,OCEAN,PKWY,,,,,,,,,,,3,11235,
2956,2956,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2957,2957,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2958,2958,"",ROBERTS,AVE,,,,,,,,,,,2,10461,
295A,295A,"",BAINBRIDGE,ST,,,,,,,,,,,3,11233,
296,296,"",12TH,ST,,,,,,,,,,,3,11215,
296,296,"",15TH,ST,,,,,,,,,,,3,11215,
296,296,"",COVERT,ST,,,,,,,,,,,3,11237,
296,296,"",E 2ND,ST,,,,,,,,,,,3,11218,
296,296,"",ECKFORD,ST,,,,,,,,,,,3,11222,
296,296,"",ELLERY,ST,,,,,,,,,,,3,11206,
296,296,"",HARMAN,ST,,,,,,,,,,,3,11237,
296,296,"",HENRY,ST,,,,,,,,,,,3,11201,
296,296,"",JEROME,ST,,,,,,,,,,,3,11207,
296,296,"",NASSAU,AVE,,,,,,,,,,,3,11222,
296,296,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
296,296,"",SCHAFFER,ST,,,,,,,,,,,3,11237,
296,296,"",STANHOPE,ST,,,,,,,,,,,3,11237,
296,296,"",STERLING,PL,,,,,,,,,,,3,11238,
296,296,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
296,296,"",SUYDAM,ST,,,,,,,,,,,3,11237,
296,296,"",W 11TH,ST,,,,,,,,,,,1,10014,
296 TO 298,296,298,COLUMBIA,ST,,,,,,,,,,,3,11231,
296 TO 298,296,298,METROPOLITAN,AVE,,,,,,,,,,,3,11211,
296 TO 300,296,300,3RD,AVE,162,162,"",E 23RD,ST,,,,,,1,10010,
296 TO 300,296,300,3RD,AVE,162,162,"",E 23RD,,,,,,ST,1,10010,
296 TO 300,296,300,METROPOLITAN,AVE,,,,,,,,,,,3,11211,
2960,2960,"",DECATUR,AVE,,,,,,,,,,,2,10458,
2960,2960,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2961 TO 2965,2961,2965,MARION,AVE,,,,,,,,,,,2,10458,
2962,2962,"",DECATUR,AVE,,,,,,,,,,,2,10458,
2964,2964,"",BRIGHTON 12TH,ST,,,,,,,,,,,3,11235,
2964,2964,"",PERRY,AVE,,,,,,,,,,,2,10458,
2964,2964,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2964,2964,"",WILLIAMSBRIDGE,RD,,,,,,,,,,,2,10467,
2965,2965,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2965,2965,"",DECATUR,AVE,,,,,,,,,,,2,10458,
2965,2965,"",E 196TH,ST,,,,,,,,,,,2,10461,
2965,2965,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2966,2966,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2968,2968,"",PERRY,AVE,,,,,,,,,,,2,10458,
2969,2969,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
296A,296A,"",NASSAU,AVE,,,,,,,,,,,3,11222,
297,297,"",CHURCH,ST,,,,,,,,,,,1,10013,
297,297,"",E 10TH,ST,,,,,,,,,,,1,10009,
297,297,"",ECKFORD,ST,,,,,,,,,,,3,11222,
297,297,"",GARFIELD,PL,,,,,,,,,,,3,11215,
297,297,"",GROVE,ST,,,,,,,,,,,3,11237,
297,297,"",HARMAN,ST,,,,,,,,,,,3,11237,
297,297,"",HIMROD,ST,,,,,,,,,,,3,11237,
297,297,"",LENOX,RD,,,,,,,,,,,3,11226,
297,297,"",PLEASANT,AVE,,,,,,,,,,,1,10029,
297,297,"",SAINT NICHOLAS,AVE,,,,,,,,,,,4,11385,
297,297,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
297,297,"",TROUTMAN,ST,,,,,,,,,,,3,11237,
297,297,"",W 12TH,ST,,,,,,,,,,,1,10014,
297,297,"",WYCKOFF,AVE,,,,,,,,,,,3,11237,
297 TO 307,297,307,LENOX,RD,,,,,,,,,,,3,11226,
2970,2970,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2970,2970,"",MARION,AVE,,,,,,,,,,,2,10458,
2970,2970,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2970 TO 2980,2970,2980,OCEAN,AVE,,,,,,,,,,,3,11235,
2971,2971,"",MARION,AVE,,,,,,,,,,,2,10458,
2973,2973,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2974,2974,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2975,2975,"",DECATUR,AVE,,,,,,,,,,,2,10458,
2975,2975,"",MARION,AVE,,,,,,,,,,,2,10458,
2976,2976,"",MARION,AVE,,,,,,,,,,,2,10458,
2977,2977,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2978,2978,"",E 196TH,ST,,,,,,,,,,,2,10461,
2979,2979,"",DECATUR,AVE,,,,,,,,,,,2,10458,
2979,2979,"",MARION,AVE,,,,,,,,,,,2,10458,
298,298,"",15TH,ST,,,,,,,,,,,3,11215,
298,298,"",1ST,ST,,,,,,,,,,,3,11215,
298,298,"",ARLINGTON,AVE,,,,,,,,,,,3,11208,
298,298,"",AVENUE P,,,,,,,,,,,,3,11204,
298,298,"",COVERT,ST,,,,,,,,,,,3,11237,
298,298,"",E 150TH,ST,,,,,,,,,,,2,10451,
298,298,"",ECKFORD,ST,,,,,,,,,,,3,11222,
298,298,"",ELLERY,ST,,,,,,,,,,,3,11206,
298,298,"",GROVE,ST,,,,,,,,,,,3,11237,
298,298,"",HUMBOLDT,ST,,,,,,,,,,,3,11211,
298,298,"",NASSAU,AVE,,,,,,,,,,,3,11222,
298,298,"",PALMETTO,ST,,,,,,,,,,,3,11237,
298,298,"",ROGERS,AVE,,,,,,,,,,,3,11225,
298,298,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
298,298,"",SCHAFFER,ST,,,,,,,,,,,3,11237,
298,298,"",STANHOPE,ST,,,,,,,,,,,3,11237,
298,298,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
298,298,"",SUYDAM,ST,,,,,,,,,,,3,11237,
298,298,"",W 147TH,ST,,,,,,,,,,,1,10039,
298,298,"",W 149TH,ST,,,,,,,,,,,1,10039,
298 TO 302,298,302,LINDEN,BLVD,,,,,,,,,,,3,11226,
2980,2980,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2980,2980,"",BRIGHTON 12TH,ST,,,,,,,,,,,3,11235,
2980,2980,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2981 TO 2985,2981,2985,OCEAN,PKWY,,,,,,,,,,,3,11235,
2984,2984,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2984,2984,"",NOSTRAND,AVE,,,,,,,,,,,3,11229,
2985,2985,"",BOTANICAL,SQ,2980 TO 2984,2980,2984,BOTANICAL,SQ,,,,,,2,10458,
2985,2985,"",BOTANICAL,SQ,,,,BOTANICAL,SQ,,,,,,2,10458,
2985 TO 2995,2985,2995,BOTANICAL,SQ,,,,,,,,,,,2,10458,
2986,2986,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2986,2986,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2986,2986,"",MARION,AVE,,,,,,,,,,,2,10458,
2989 TO 2991,2989,2991,MARION,AVE,,,,,,,,,,,2,10458,
299,299,"",10TH,AVE,,,,,,,,,,,1,10001,
299,299,"",BROOME,ST,,,,,,,,,,,1,10002,
299,299,"",E 11TH,ST,174,174,"",2ND,AVE,,,,,,1,10003,
299,299,"",E 11TH,ST,174,174,"",2ND,,,,,,AVE,1,10003,
299,299,"",E 162ND,ST,,,,,,,,,,,2,10451,
299,299,"",E 3RD,ST,,,,,,,,,,,1,10009,
299,299,"",E 54TH,ST,,,,,,,,,,,3,11203,
299,299,"",E 8TH,ST,,,,,,,,,,,1,10009,
299,299,"",E 94TH,ST,,,,,,,,,,,3,11212,
299,299,"",GATES,AVE,,,,,,,,,,,3,11216,
299,299,"",HANCOCK,ST,,,,,,,,,,,3,11216,
299,299,"",HARMAN,ST,,,,,,,,,,,3,11237,
299,299,"",HIMROD,ST,,,,,,,,,,,3,11237,
299,299,"",HUMBOLDT,ST,,,,,,,,,,,3,11211,
299,299,"",JEFFERSON,ST,,,,,,,,,,,3,11237,
299,299,"",PUTNAM,AVE,,,,,,,,,,,3,11216,
299,299,"",RIVERSIDE,DR,,,,,,,,,,,1,10025,
299,299,"",SAINT MARKS,PL,,,,,,,,,,,5,10301,
299,299,"",THROOP,AVE,,,,,,,,,,,3,11206,
299,299,"",VANDERBILT,AVE,,,,,,,,,,,3,11205,
299,299,"",W 12TH,ST,,,,,,,,,,,1,10014,
299,299,"",W 153RD,ST,2892,2892,"",8TH,AVE,2890,2890,"",,,1,10039,
299,299,"",W 153RD,ST,2892,2892,"",8TH,AVE,,,,,,1,10039,
299 TO 301,299,301,E 8TH,ST,,,,,,,,,,,1,10009,
299 TO 305,299,305,ADELPHI,ST,,,,,,,,,,,3,11205,
2990,2990,"",BRIGHTON 12TH,ST,,,,,,,,,,,3,11235,
2991,2991,"",BRIGHTON 13TH,ST,,,,,,,,,,,3,11235,
2992 TO 3028,2992,3028,NOSTRAND,AVE,,,,,,,,,,,3,11229,
2995,2995,"",BOTANICAL,SQ,,,,,,,,,,,2,10458,
2995,2995,"",MARION,AVE,,,,,,,,,,,2,10458,
2996 TO 3004,2996,3004,PARK,AVE,,,,,,,,,,,2,10451,
2997,2997,"",3RD,AVE,,,,,,,,,,,2,10455,
3,3,"",ALBANY,AVE,,,,,,,,,,,3,11216,
3,3,"",ALLEN,ST,,,,,,,,,,,1,10002,
3,3,"",DOYERS,ST,,,,,,,,,,,1,10013,
3,3,"",E 10TH,ST,,,,,,,,,,,1,10003,
3,3,"",E 124TH,ST,,,,,,,,,,,1,10035,
3,3,"",E 3RD,ST,,,,,,,,,,,1,10003,
3,3,"",E 63RD,ST,,,,,,,,,,,1,10021,
3,3,"",E 66TH,ST,,,,,,,,,,,1,10021,
3,3,"",E 66TH,ST,,,,,,,,,,,1,10065,
3,3,"",E 78TH,ST,,,,,,,,,,,1,10021,
3,3,"",E 78TH,ST,,,,,,,,,,,1,10075,
3,3,"",E 9TH,ST,,,,,,,,,,,1,10003,
3,3,"",ESSEX,ST,,,,,,,,,,,3,11208,
3,3,"",FORDHAM HILL,OVAL,2420,2420,"",SEDGWICK,AVE,,,,,,2,10468,
3,3,"",FORDHAM HILL,OVAL,2420,2420,"",SEDGWICK,,,,,,AVE,2,10468,
3,3,"",HAVEN,PLZ,726,726,"",E 13TH,ST,,,,,,1,10009,
3,3,"",HORATIO,ST,,,,,,,,,,,1,10014,
3,3,"",MACDONOUGH,ST,,,,,,,,,,,3,11216,
3,3,"",MONTAGUE,TER,,,,,,,,,,,3,11201,
3,3,"",PATCHIN,PL,,,,,,,,,,,1,10011,
3,3,"",PETER COOPER,RD,,,,,,,,,,,1,10010,
3,3,"",QUINCY,ST,,,,,,,,,,,3,11238,
3,3,"",RICHARDSON,ST,592 TO 594,592,594,UNION,AVE,,,,,,3,11211,
3,3,"",RICHARDSON,ST,592 TO 594,592,594,UNION,,,,,,AVE,3,11211,
3,3,"",RICHARDSON,ST,,,,UNION,AVE,,,,,,3,11211,
3,3,"",SHERIDAN,SQ,,,,,,,,,,,1,10014,
3,3,"",SPENCER,CT,,,,,,,,,,,3,11205,
3,3,"",STUYVESANT,OVAL,,,,,,,,,,,1,10009,
3,3,"",SUMPTER,ST,,,,,,,,,,,3,11233,
3,3,"",W 101ST,ST,,,,,,,,,,,1,10025,
3,3,"",W 103RD,ST,,,,,,,,,,,1,10025,
3,3,"",W 119TH,ST,,,,,,,,,,,1,10026,
3,3,"",W 137TH,ST,,,,,,,,,,,1,10037,
3,3,"",W 192ND,ST,,,,,,,,,,,2,10468,
3,3,"",W 73RD,ST,,,,,,,,,,,1,10023,
3,3,"",W 75TH,ST,,,,,,,,,,,1,10023,
3,3,"",W 83RD,ST,,,,,,,,,,,1,10024,
3,3,"",W 87TH,ST,,,,,,,,,,,1,10024,
3,3,"",WASHINGTON SQUARE,VLG,,,,,,,,,,,1,10012,
3,3,"",WEEHAWKEN,ST,,,,,,,,,,,1,10014,
3 TO 11,3,11,W 63RD,ST,,,,,,,,,,,1,10023,
3 TO 13,3,13,E 65TH,ST,,,,,,,,,,,1,10021,
3 TO 13,3,13,E 65TH,ST,,,,,,,,,,,1,10065,
3 TO 4,3,4,MILLIGAN,PL,,,,,,,,,,,1,10011,
3 TO 5,3,5,E 69TH,ST,,,,,,,,,,,1,10021,
3 TO 5,3,5,W 108TH,ST,,,,,,,,,,,1,10025,
3 TO 5,3,5,W 122ND,ST,,,,,,,,,,,1,10027,
3 TO 5,3,5,W 8TH,ST,,,,,,,,,,,1,10011,
3 TO 7,3,7,WHITE,ST,,,,,,,,,,,1,10013,
3 TO 9,3,9,SICKLES,ST,,,,,,,,,,,1,10040,
3 TO 9,3,9,VAN CORTLANDT,AVE,,,,,,,,,,,5,10301,
30,30,"",3RD,ST,,,,,,,,,,,3,11231,
30,30,"",ALLEN,ST,31,31,"",ORCHARD,ST,,,,,,1,10002,
30,30,"",ALLEN,ST,31,31,"",ORCHARD,,,,,,ST,1,10002,
30,30,"",ARLO,RD,,,,,,,,,,,5,10301,
30,30,"",ATKINS,AVE,,,,,,,,,,,3,11208,
30,30,"",AVENUE B,,,,,,,,,,,,1,10009,
30,30,"",BAY 25TH,ST,,,,,,,,,,,3,11214,
30,30,"",BAY 29TH,ST,,,,,,,,,,,3,11214,
30,30,"",BOGARDUS,PL,,,,,,,,,,,1,10040,
30,30,"",BUCHANAN,PL,,,,,,,,,,,2,10453,
30,30,"",CARMINE,ST,,,,,,,,,,,1,10014,
30,30,"",CHARLES,ST,,,,,,,,,,,1,10014,
30,30,"",CHEEVER,PL,,,,,,,,,,,3,11231,
30,30,"",CHESTNUT,ST,,,,,,,,,,,3,11208,
30,30,"",CHRISTOPHER,ST,,,,,,,,,,,1,10014,
30,30,"",CLAVER,PL,,,,,,,,,,,3,11238,
30,30,"",COOPER,ST,,,,,,,,,,,1,10034,
30,30,"",CORNELIA,ST,,,,,,,,,,,1,10014,
30,30,"",DANIEL LOW,TER,,,,,,,,,,,5,10301,
30,30,"",DONGAN,PL,,,,,,,,,,,1,10040,
30,30,"",DRIGGS,AVE,,,,,,,,,,,3,11222,
30,30,"",E 130TH,ST,,,,,,,,,,,1,10037,
30,30,"",E 208TH,ST,,,,,,,,,,,2,10467,
30,30,"",E 37TH,ST,,,,,,,,,,,1,10016,
30,30,"",E 38TH,ST,,,,,,,,,,,1,10016,
30,30,"",E 68TH,ST,809 TO 811,809,811,MADISON,AVE,,,,,,1,10065,
30,30,"",E 68TH,ST,809 TO 811,809,811,MADISON,,,,,,AVE,1,10021,
30,30,"",E 68TH,ST,,,,MADISON,AVE,,,,,,1,10065,
30,30,"",E 70TH,ST,,,,,,,,,,,1,10021,
30,30,"",E 74TH,ST,,,,,,,,,,,1,10021,
30,30,"",E 81ST,ST,,,,,,,,,,,1,10028,
30,30,"",E 95TH,ST,1350,1350,"",MADISON,AVE,,,,,,1,10128,
30,30,"",E 95TH,ST,1350,1350,"",MADISON,,,,,,AVE,1,10128,
30,30,"",E 9TH,ST,,,,,,,,,,,1,10003,
30,30,"",E CLARKE,PL,,,,,,,,,,,2,10452,
30,30,"",E END,AVE,,,,,,,,,,,1,10028,
30,30,"",EBBITTS,ST,,,,,,,,,,,5,10306,
30,30,"",EDGECOMBE,AVE,,,,,,,,,,,1,10030,
30,30,"",ELLWOOD,ST,,,,,,,,,,,1,10040,
30,30,"",FAIRVIEW,AVE,,,,,,,,,,,1,10040,
30,30,"",GARNET,ST,,,,,,,,,,,3,11231,
30,30,"",GREENWICH,AVE,,,,,,,,,,,1,10011,
30,30,"",HAVEMEYER,ST,,,,,,,,,,,3,11211,
30,30,"",HENRY,ST,,,,,,,,,,,1,10002,
30,30,"",HICKS,ST,,,,,,,,,,,3,11201,
30,30,"",HOPE,ST,,,,,,,,,,,3,11211,
30,30,"",HUNTINGTON,ST,,,,,,,,,,,3,11231,
30,30,"",IRVING,AVE,,,,,,,,,,,3,11237,
30,30,"",KIMBERLY,LN,,,,,,,,,,,5,10304,
30,30,"",LEFFERTS,PL,,,,,,,,,,,3,11238,
30,30,"",LINDEN,BLVD,,,,,,,,,,,3,11226,
30,30,"",LINDEN,ST,,,,,,,,,,,3,11221,
30,30,"",LOTT,AVE,,,,,,,,,,,3,11212,
30,30,"",MACOMBS,PL,,,,,,,,,,,1,10039,
30,30,"",MARTENSE,ST,,,,,,,,,,,3,11226,
30,30,"",MONROE,PL,,,,,,,,,,,3,11201,
30,30,"",MONTAUK,AVE,,,,,,,,,,,3,11208,
30,30,"",MONTGOMERY,PL,,,,,,,,,,,3,11215,
30,30,"",OCEAN,PKWY,,,,,,,,,,,3,11218,
30,30,"",PARK,AVE,,,,,,,,,,,1,10016,
30,30,"",PARK,TER E,,,,,,,,,,,1,10034,
30,30,"",PILOT,ST,,,,,,,,,,,2,10464,
30,30,"",POST,AVE,,,,,,,,,,,1,10034,
30,30,"",RICHARDSON,ST,,,,,,,,,,,3,11211,
30,30,"",ROGERS,AVE,,,,,,,,,,,3,11216,
30,30,"",SAINT MARKS,PL,,,,,,,,,,,1,10003,
30,30,"",SCHAEFER,ST,,,,,,,,,,,3,11207,
30,30,"",SCHOLES,ST,,,,,,,,,,,3,11206,
30,30,"",SEAMAN,AVE,,,,,,,,,,,1,10034,
30,30,"",SUTTON,ST,,,,,,,,,,,3,11222,
30,30,"",W 10TH,ST,,,,,,,,,,,1,10011,
30,30,"",W 129TH,ST,,,,,,,,,,,1,10027,
30,30,"",W 130TH,ST,,,,,,,,,,,1,10037,
30,30,"",W 141ST,ST,,,,,,,,,,,1,10037,
30,30,"",W 181ST,ST,,,,,,,,,,,2,10453,
30,30,"",W 18TH,ST,,,,,,,,,,,1,10011,
30,30,"",W 190TH,ST,,,,,,,,,,,2,10468,
30,30,"",W 60TH,ST,,,,,,,,,,,1,10023,
30,30,"",W 63RD,ST,1886 TO 1896,1886,1896,BROADWAY,,,,,,,1,10023,
30,30,"",W 63RD,ST,,,,BROADWAY,,,,,,,1,10023,
30,30,"",W 70TH,ST,,,,,,,,,,,1,10023,
30,30,"",W 71ST,ST,,,,,,,,,,,1,10023,
30,30,"",W 72ND,ST,,,,,,,,,,,1,10023,
30,30,"",W 76TH,ST,,,,,,,,,,,1,10023,
30,30,"",W 83RD,ST,,,,,,,,,,,1,10024,
30,30,"",W 85TH,ST,,,,,,,,,,,1,10024,
30,30,"",W 87TH,ST,,,,,,,,,,,1,10024,
30,30,"",W 88TH,ST,,,,,,,,,,,1,10024,
30,30,"",W 89TH,ST,,,,,,,,,,,1,10024,
30,30,"",W 90TH,ST,,,,,,,,,,,1,10024,
30,30,"",W 95TH,ST,,,,,,,,,,,1,10025,
30,30,"",W 96TH,ST,,,,,,,,,,,1,10025,
30,30,"",WESTMINSTER,RD,,,,,,,,,,,3,11218,
30,30,"",WITHERS,ST,,,,,,,,,,,3,11211,
30,30,"",WYCKOFF,AVE,,,,,,,,,,,3,11237,
30 TO 32,30,32,CHEEVER,PL,,,,,,,,,,,3,11231,
30 TO 32,30,32,E 81ST,ST,1067 TO 1071,1067,1071,MADISON,AVE,,,,,,1,10028,
30 TO 32,30,32,E 81ST,ST,,,,MADISON,AVE,,,,,,1,10028,
30 TO 32,30,32,HORATIO,ST,,,,,,,,,,,1,10014,
30 TO 32,30,32,PELL,ST,,,,,,,,,,,1,10013,
30 TO 32,30,32,W 9TH,ST,,,,,,,,,,,1,10011,
30 TO 36,30,36,MAGAW,PL,,,,,,,,,,,1,10033,
30 TO 36,30,36,SICKLES,ST,,,,,,,,,,,1,10040,
30 TO 40,30,40,FEATHERBED,LN,,,,,,,,,,,2,10452,
30 TO 48,30,48,PARK HILL,CT,,,,,,,,,,,5,10304,
30 TO 50,30,50,BRIGHTON 1ST,RD,,,,,,,,,,,3,11235,
30-02,30-02,"",BROADWAY,,,,,,,,,,,,4,11106,
30-03,30-03,"",NEWTOWN,AVE,,,,,,,,,,,4,11102,
30-04,30-04,"",45TH,ST,,,,,,,,,,,4,11103,
30-05,30-05,"",42ND,ST,,,,,,,,,,,4,11103,
30-06,30-06,"",29TH,ST,,,,,,,,,,,4,11102,
30-06,30-06,"",33RD,ST,,,,,,,,,,,4,11102,
30-06,30-06,"",42ND,ST,,,,,,,,,,,4,11103,
30-07,30-07,"",42ND,ST,,,,,,,,,,,4,11103,
30-08,30-08,"",45TH,ST,,,,,,,,,,,4,11103,
30-09,30-09,"",42ND,ST,,,,,,,,,,,4,11103,
30-10,30-10,"",42ND,ST,,,,,,,,,,,4,11103,
30-10,30-10,"",45TH,ST,,,,,,,,,,,4,11103,
30-11,30-11,"",14TH,ST,,,,,,,,,,,4,11102,
30-11,30-11,"",30TH,ST,,,,,,,,,,,4,11102,
30-11,30-11,"",34TH,ST,,,,,,,,,,,4,11103,
30-11,30-11,"",41ST,ST,,,,,,,,,,,4,11103,
30-11,30-11,"",49TH,ST,,,,,,,,,,,4,11103,
30-11,30-11,"",PARSONS,BLVD,,,,,,,,,,,4,11354,
30-12,30-12,"",14TH,ST,,,,,,,,,,,4,11102,
30-12,30-12,"",35TH,AVE,,,,,,,,,,,4,11106,
30-12,30-12,"",44TH,ST,,,,,,,,,,,4,11103,
30-12,30-12,"",49TH,ST,,,,,,,,,,,4,11103,
30-13,30-13,"",14TH,ST,,,,,,,,,,,4,11102,
30-13,30-13,"",30TH,ST,,,,,,,,,,,4,11102,
30-13,30-13,"",42ND,ST,,,,,,,,,,,4,11103,
30-13,30-13,"",43RD,ST,,,,,,,,,,,4,11103,
30-13,30-13,"",45TH,ST,,,,,,,,,,,4,11103,
30-14,30-14,"",29TH,ST,,,,,,,,,,,4,11102,
30-14,30-14,"",33RD,ST,,,,,,,,,,,4,11102,
30-14,30-14,"",42ND,ST,,,,,,,,,,,4,11103,
30-14,30-14,"",49TH,ST,,,,,,,,,,,4,11103,
30-15,30-15,"",14TH,ST,,,,,,,,,,,4,11102,
30-15,30-15,"",33RD,ST,,,,,,,,,,,4,11102,
30-15,30-15,"",34TH,AVE,,,,,,,,,,,4,11106,
30-15,30-15,"",42ND,ST,,,,,,,,,,,4,11103,
30-15,30-15,"",45TH,ST,,,,,,,,,,,4,11103,
30-15,30-15,"",49TH,ST,,,,,,,,,,,4,11103,
30-15 TO 30-19,30-15,30-19,NEWTOWN,AVE,,,,,,,,,,,4,11102,
30-15 TO 30-31,30-15,30-31,HOBART,ST,,,,,,,,,,,4,11377,
30-16,30-16,"",33RD,ST,,,,,,,,,,,4,11102,
30-16,30-16,"",38TH,AVE,,,,,,,,,,,4,11101,
30-16,30-16,"",42ND,ST,,,,,,,,,,,4,11103,
30-16,30-16,"",43RD,ST,,,,,,,,,,,4,11103,
30-16,30-16,"",44TH,ST,,,,,,,,,,,4,11103,
30-17,30-17,"",34TH,ST,,,,,,,,,,,4,11103,
30-17,30-17,"",42ND,ST,,,,,,,,,,,4,11103,
30-17,30-17,"",43RD,ST,,,,,,,,,,,4,11103,
30-17,30-17,"",45TH,ST,,,,,,,,,,,4,11103,
30-17,30-17,"",49TH,ST,,,,,,,,,,,4,11103,
30-18,30-18,"",23RD,ST,,,,,,,,,,,4,11102,
30-18,30-18,"",33RD,ST,,,,,,,,,,,4,11102,
30-18,30-18,"",42ND,ST,,,,,,,,,,,4,11103,
30-18,30-18,"",43RD,ST,,,,,,,,,,,4,11103,
30-18,30-18,"",44TH,ST,,,,,,,,,,,4,11103,
30-18,30-18,"",49TH,ST,,,,,,,,,,,4,11103,
30-18,30-18,"",BROADWAY,,,,,,,,,,,,4,11106,
30-19,30-19,"",32ND,ST,,,,,,,,,,,4,11102,
30-19,30-19,"",49TH,ST,,,,,,,,,,,4,11103,
30-20,30-20,"",23RD,ST,,,,,,,,,,,4,11102,
30-20,30-20,"",43RD,ST,,,,,,,,,,,4,11103,
30-20,30-20,"",49TH,ST,,,,,,,,,,,4,11103,
30-21,30-21,"",41ST,ST,,,,,,,,,,,4,11103,
30-21,30-21,"",42ND,ST,,,,,,,,,,,4,11103,
30-22,30-22,"",32ND,ST,,,,,,,,,,,4,11102,
30-22,30-22,"",33RD,ST,,,,,,,,,,,4,11102,
30-22,30-22,"",35TH,ST,,,,,,,,,,,4,11103,
30-22,30-22,"",42ND,ST,,,,,,,,,,,4,11103,
30-22,30-22,"",44TH,ST,,,,,,,,,,,4,11103,
30-23,30-23,"",33RD,ST,,,,,,,,,,,4,11102,
30-23,30-23,"",41ST,ST,,,,,,,,,,,4,11103,
30-23,30-23,"",42ND,ST,,,,,,,,,,,4,11103,
30-23,30-23,"",49TH,ST,,,,,,,,,,,4,11103,
30-24,30-24,"",33RD,ST,,,,,,,,,,,4,11102,
30-24,30-24,"",42ND,ST,,,,,,,,,,,4,11103,
30-24,30-24,"",43RD,ST,,,,,,,,,,,4,11103,
30-24,30-24,"",44TH,ST,,,,,,,,,,,4,11103,
30-24,30-24,"",49TH,ST,,,,,,,,,,,4,11103,
30-25,30-25,"",42ND,ST,,,,,,,,,,,4,11103,
30-25,30-25,"",49TH,ST,,,,,,,,,,,4,11103,
30-25,30-25,"",STEINWAY,ST,,,,,,,,,,,4,11103,
30-26,30-26,"",31ST,ST,,,,,,,,,,,4,11102,
30-26,30-26,"",35TH,ST,,,,,,,,,,,4,11103,
30-26,30-26,"",41ST,ST,,,,,,,,,,,4,11103,
30-26,30-26,"",43RD,ST,,,,,,,,,,,4,11103,
